2018-07-30,Admin Time,60
2018-07-30,Community Time - Assist with Bot,120
2018-07-31,Admin Time,15
2018-07-31,Admin Time - 1 on 1 w/ Cara Immel,30
2018-07-31,Admin Time - Coffee,30
2018-07-31,Admin Time - PP,45
2018-07-31,CSU - Summer Tech Camp,30
2018-07-31,Team Time - Chat w/ Cailin,15
2018-07-31,Team Time - Chat w/ Pete,15
2018-08-01,Admin Time - Coffee,30
2018-08-01,Admin Time - PP,15
2018-08-01,CS Stand Up,15
2018-08-01,Team Time - Social,60
